mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__loss,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.145371198654175,0.9296265108246077,0.01643791198730469,0.013467375431303115,0.02,squared_error,6,200,0.2,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 200, 'model__subsample': np.float64(0.2)}",0.23953702502584462,0.1707375924760679,-0.5333321820981853,0.1481654044867231,0.2346641808492249,0.05195440414793504,0.2947868696576851,128,0.7663115668012142,0.7847426456656987,0.7931590833752723,0.7759278891424601,0.8054641046738449,0.7851210579316981,0.013541816042192768
8.816164779663087,0.5514587597258178,0.022394466400146484,0.016288035748225887,0.02,squared_error,6,200,0.4,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 200, 'model__subsample': np.float64(0.4)}",0.1424242741119518,0.1253000892211451,-0.6736716759541355,-0.06445280024906808,0.11869523278150473,-0.07034097601772038,0.3109089160533584,378,0.9432658784268639,0.9496746252865428,0.9563542871011782,0.9536718176424749,0.9506821795649072,0.9507297576043934,0.0044071784529934885
12.505939149856568,2.441731353273863,0.029835891723632813,0.017568332351285427,0.02,squared_error,6,200,0.6000000000000001,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 200, 'model__subsample': np.float64(0.6000000000000001)}",0.19848143933510976,0.1802483618410552,-0.7113934599295755,0.14698050212997327,0.142593384971623,-0.008617954330362854,0.35200278530072365,246,0.987488063420913,0.9886687280592077,0.9904934404827487,0.9893140627673952,0.9889987127665172,0.9889926014993563,0.0009720515606926732
14.434927797317505,3.1877771146241813,0.02385549545288086,0.01658896668039876,0.02,squared_error,6,200,0.8,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 200, 'model__subsample': np.float64(0.8)}",0.2238181738500703,0.1852154307009476,-0.8527102916063058,0.009816722400413536,0.0923622657850961,-0.06829953977395567,0.3992035051548525,370,0.9968535895964475,0.9973779651453134,0.9975782533215165,0.997286786533797,0.9975568880129743,0.9973306965220099,0.0002623891719564919
8.783668947219848,3.6455229228816646,0.02421565055847168,0.016380445823364436,0.02,squared_error,6,500,0.2,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 500, 'model__subsample': np.float64(0.2)}",0.1646619282505699,0.20406723000077587,-0.6723494001723764,0.03142124048017669,0.23216272093290102,-0.008007256101590587,0.33922763551351137,244,0.9571008503450614,0.9645292336726459,0.960244849054126,0.9622451257519681,0.9713475538173605,0.9630935225282323,0.004794520550776747
14.42002854347229,6.648766353328045,0.011386919021606445,0.0010214506323337714,0.02,squared_error,6,500,0.4,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 500, 'model__subsample': np.float64(0.4)}",0.1285597943599286,0.13815740880440897,-0.7059020137417944,-0.09155309131059153,0.12453824299753125,-0.08123993177810343,0.3239768057312188,400,0.9985257367281215,0.9986980577288975,0.9990385777298217,0.9989909720288517,0.9991216309956918,0.9988749950422768,0.00022553378171300095
32.6908793926239,1.9284230472568837,0.03902292251586914,0.014348275063528853,0.02,squared_error,6,500,0.6000000000000001,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 500, 'model__subsample': np.float64(0.6000000000000001)}",0.19282774350268683,0.18868181410931728,-0.7784203550626625,0.1450723456698093,0.13960530900146484,-0.022446628555876848,0.37861272744790553,280,0.9999605838058506,0.9999669987046171,0.9999720713806863,0.9999670310917793,0.9999755941836841,0.9999684558333236,5.101963497945112e-06
31.25730357170105,10.529296014217225,0.02442479133605957,0.01661745424316884,0.02,squared_error,6,500,0.8,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 500, 'model__subsample': np.float64(0.8)}",0.222392389843597,0.1850514528303654,-0.8736663539955363,0.004872208156345148,0.09353359935288441,-0.07356334076246887,0.4071141757439498,386,0.9999987016189709,0.9999991119105452,0.9999992655107817,0.9999988960428791,0.9999993378304447,0.9999990625827243,2.35543919182127e-07
15.452464246749878,6.237450021084505,0.020450067520141602,0.0133957821985151,0.02,squared_error,6,1000,0.2,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 1000, 'model__subsample': np.float64(0.2)}",0.1300581046920941,0.24816024393687297,-0.6495579883646396,-0.017069525076243597,0.254367266159786,-0.0068083797304260285,0.3362102027370344,242,0.9967555073311652,0.99702809501224,0.9972709978203959,0.997119552348793,0.9982597354959243,0.9972867776017036,0.0005145920973130016
33.84685120582581,11.762716712146224,0.039495086669921874,0.013365626842075108,0.02,squared_error,6,1000,0.4,"{'model__learning_rate': np.float64(0.02), 'model__loss': 'squared_error', 'model__max_depth': np.int64(6), 'model__n_estimators': 1000, 'model__subsample': np.float64(0.4)}",0.12613534705523433,0.1400472385534831,-0.7119789619775019,-0.09108949766626573,0.12816537959586294,-0.08174409888783744,0.3267263594198923,401,0.9999960580547341,0.9999953591664944,0.9999974726372544,0.99999744969085,0.9999980919548896,0.9999968863008444,1.013205931982783e-06
